timestamp,value
2023-04-16T11:00:00Z,232074366556343
2023-04-16T10:00:00Z,232084982599034
2023-04-16T09:00:00Z,232081734060241
2023-04-16T08:00:00Z,232132802286061
2023-04-16T07:00:00Z,232133426852839
2023-04-16T06:00:00Z,232127705377184
2023-04-16T05:00:00Z,232126868685746
2023-04-16T04:00:00Z,232125243651392
2023-04-16T03:00:00Z,232119642017202
2023-04-16T02:00:00Z,232113459583093
2023-04-16T01:00:00Z,232103199797171
2023-04-16T00:00:00Z,232100955102826
2023-04-15T23:00:00Z,232098885037000
2023-04-15T22:00:00Z,232099214561369
2023-04-15T21:00:00Z,232095214530881
2023-04-15T20:00:00Z,232093669981294
2023-04-15T19:00:00Z,232089589565344
2023-04-15T18:00:00Z,232085953696131
2023-04-15T17:00:00Z,232081596536133
2023-04-15T16:00:00Z,231895702808434
2023-04-15T15:00:00Z,231888797515549
2023-04-15T14:00:00Z,231884275607630
2023-04-15T13:00:00Z,231891015273026
2023-04-15T12:00:00Z,231878830468095
2023-04-15T11:00:00Z,231871257437363
2023-04-15T10:00:00Z,231827562752717
2023-04-15T09:00:00Z,231820598937031
2023-04-15T08:00:00Z,231816298775835
2023-04-15T07:00:00Z,231808380254121
2023-04-15T06:00:00Z,231788480443382
2023-04-15T05:00:00Z,231787256450702
2023-04-15T04:00:00Z,231777313501959
2023-04-15T03:00:00Z,231777118220530
2023-04-15T02:00:00Z,231780947031438
2023-04-15T01:00:00Z,231763271786772
2023-04-15T00:00:00Z,231756093605314
2023-04-14T23:00:00Z,231752755724311
2023-04-14T22:00:00Z,231754256115148
2023-04-14T21:00:00Z,231478523297873
2023-04-14T20:00:00Z,231475138938213
2023-04-14T19:00:00Z,231454617941947
2023-04-14T18:00:00Z,231440801383580
2023-04-14T17:00:00Z,231432997649342
2023-04-14T16:00:00Z,231294321368969
2023-04-14T15:00:00Z,231260165694155
2023-04-14T14:00:00Z,231254560508490
2023-04-14T13:00:00Z,231268484961497
2023-04-14T12:00:00Z,231247145856385
2023-04-14T11:00:00Z,231249838485346
2023-04-14T10:00:00Z,230325794834276
2023-04-14T09:00:00Z,230332357624157
2023-04-14T08:00:00Z,230330343436724
2023-04-14T07:00:00Z,230313336968660
2023-04-14T06:00:00Z,230290561639595
2023-04-14T05:00:00Z,230288638054899
2023-04-14T04:00:00Z,230274609252749
2023-04-14T03:00:00Z,230278040670321
2023-04-14T02:00:00Z,230423116887450
2023-04-14T01:00:00Z,230425343071829
2023-04-14T00:00:00Z,230423745376986
2023-04-13T23:00:00Z,230428283848270
2023-04-13T22:00:00Z,230425068016477
2023-04-13T21:00:00Z,230444784968473
2023-04-13T20:00:00Z,230412336267817
2023-04-13T19:00:00Z,230404723423280
2023-04-13T18:00:00Z,230326340443045
2023-04-13T17:00:00Z,230279597687508
2023-04-13T16:00:00Z,230277492570051
2023-04-13T15:00:00Z,230608258903027
2023-04-13T14:00:00Z,230536122987143
2023-04-13T13:00:00Z,230524859089345
2023-04-13T12:00:00Z,230522880420934
2023-04-13T11:00:00Z,230548888411012
2023-04-13T10:00:00Z,230562954549812
2023-04-13T09:00:00Z,230549776335597
2023-04-13T08:00:00Z,230564293089121
2023-04-13T07:00:00Z,230536815981173
2023-04-13T06:00:00Z,230535657439866
2023-04-13T05:00:00Z,230534260310083
2023-04-13T04:00:00Z,230519473280476
2023-04-13T03:00:00Z,230412660864800
2023-04-13T02:00:00Z,230416615100335
2023-04-13T01:00:00Z,230397303541590
2023-04-13T00:00:00Z,230407641300521
2023-04-12T23:00:00Z,230407379177999
2023-04-12T22:00:00Z,230404684076807
2023-04-12T21:00:00Z,230396474186468
2023-04-12T20:00:00Z,230360515786366
2023-04-12T19:00:00Z,230350829455393
2023-04-12T18:00:00Z,230348181334295
2023-04-12T17:00:00Z,230342747255416
2023-04-12T16:00:00Z,230341238580313
2023-04-12T15:00:00Z,230311790534426
2023-04-12T14:00:00Z,230306033864057
2023-04-12T13:00:00Z,230268062564254
2023-04-12T12:00:00Z,230174520553738
2023-04-12T11:00:00Z,230167689359952
2023-04-12T10:00:00Z,230175792509783
2023-04-12T09:00:00Z,230168544656455
2023-04-12T08:00:00Z,230164607638076
2023-04-12T07:00:00Z,230109997711089
2023-04-12T06:00:00Z,230108323754696
2023-04-12T05:00:00Z,230102540440704
2023-04-12T04:00:00Z,230099786453282
2023-04-12T03:00:00Z,230094282947312
2023-04-12T02:00:00Z,230080172505188
2023-04-12T01:00:00Z,230073678487408
2023-04-12T00:00:00Z,230035602360414
2023-04-11T23:00:00Z,230034560894910
2023-04-11T22:00:00Z,230030633379529
2023-04-11T21:00:00Z,230033384606294
2023-04-11T20:00:00Z,230017435203592
2023-04-11T19:00:00Z,229975141395037
2023-04-11T18:00:00Z,229947029840091
2023-04-11T17:00:00Z,229929597967615
2023-04-11T16:00:00Z,229925239447614
2023-04-11T15:00:00Z,229920526468848
2023-04-11T14:00:00Z,229907168130288
2023-04-11T13:00:00Z,229901615721831
2023-04-11T12:00:00Z,229853896625016
2023-04-11T11:00:00Z,229834160904694
2023-04-11T10:00:00Z,229820917329138
2023-04-11T09:00:00Z,229791435132544
2023-04-11T08:00:00Z,229770734573949
2023-04-11T07:00:00Z,229693191652153
2023-04-11T06:00:00Z,229688613936439
2023-04-11T05:00:00Z,229691751275146
2023-04-11T04:00:00Z,229693495745581
2023-04-11T03:00:00Z,229662526396558
2023-04-11T02:00:00Z,229657004831865
2023-04-11T01:00:00Z,229650423511930
