time(KST),price(USD),market_cap(USD),total_volume(USD),dominance(%),rate_of_change_in_price(%)
2021-08-29T00:00:00+09:00,21.26700988,5914707728,443278044.1,0.48830734,4.437123119
2021-08-30T00:00:00+09:00,21.41311153,5970444078,566863528.6,0.49290883,0.686987257
2021-08-31T00:00:00+09:00,21.95110937,6103052857,792505448.7,0.501334505,2.512469231
2021-09-01T00:00:00+09:00,23.00658213,6404804317,1350804807,0.52612184,4.808288935
2021-09-02T00:00:00+09:00,25.09700053,6993096501,1176993130,0.574447027,9.086175366
2021-09-03T00:00:00+09:00,24.25431569,6742392335,590744087.2,0.553852965,-3.357711339
2021-09-04T00:00:00+09:00,24.11583464,6705462865,575741372.2,0.550819399,-0.570954276
2021-09-05T00:00:00+09:00,24.46243063,6827578884,511286813.5,0.560850604,1.437213338
2021-09-06T00:00:00+09:00,25.72912437,7155292451,557405441.9,0.587770593,5.178118861
2021-09-07T00:00:00+09:00,25.25798314,7054139864,701866077.8,0.579461427,-1.831159217
2021-09-08T00:00:00+09:00,21.02137463,5875635788,1004613446,0.482653358,-16.77334441
2021-09-09T00:00:00+09:00,20.44498499,5739984627,678949960.2,0.471510311,-2.741921749
2021-09-10T00:00:00+09:00,26.93623872,7430475517,2005876014,0.610375471,31.74985814
2021-09-11T00:00:00+09:00,29.44303628,8200350219,2437849927,0.673616731,9.306412783
2021-09-12T00:00:00+09:00,27.16741509,7561907311,1314793761,0.621171919,-7.728894446
2021-09-13T00:00:00+09:00,34.9734684,9707787084,2388567575,0.797444942,28.73314699
2021-09-14T00:00:00+09:00,35.80780834,9974779159,3194474602,0.819376972,2.385636828
2021-09-15T00:00:00+09:00,34.33224437,9585685990,2185194813,0.787414963,-4.120788291
2021-09-16T00:00:00+09:00,33.78405246,9426104605,1078123644,0.77430617,-1.596726088
2021-09-17T00:00:00+09:00,36.45219754,10178908640,1524740494,0.836145163,7.89764663
2021-09-18T00:00:00+09:00,33.3844769,9333441398,1385731533,0.766694363,-8.415735806
2021-09-19T00:00:00+09:00,40.03624401,11173587710,1996049504,0.917852949,19.92473067
2021-09-20T00:00:00+09:00,43.84497404,12320266170,2094162222,1.012551942,9.513205156
2021-09-21T00:00:00+09:00,34.02388052,9395643018,2694054910,0.772189208,-22.39958795
2021-09-22T00:00:00+09:00,29.9086587,8362559753,2142300387,0.687284349,-12.09509837
2021-09-23T00:00:00+09:00,39.62328129,11033999890,2196473554,0.906839013,32.48097043
2021-09-24T00:00:00+09:00,41.87800639,11673601620,2739967201,0.959405246,5.690404786
2021-09-25T00:00:00+09:00,42.2439092,12036713060,2409045204,0.98924788,0.87373503
2021-09-26T00:00:00+09:00,39.63541837,11116132180,1342090719,0.913589128,-6.174832969
2021-09-27T00:00:00+09:00,39.39157524,11013501100,1394567512,0.905154302,-0.615215212
2021-09-28T00:00:00+09:00,37.17151095,10473328290,1074216617,0.860759723,-5.63588605
2021-09-29T00:00:00+09:00,33.54961089,9432533172,908947953.5,0.775221058,-9.743752589
2021-09-30T00:00:00+09:00,33.72096193,9421923674,878280646.3,0.774349107,0.510739279
2021-10-01T00:00:00+09:00,36.21846475,10139395030,892469363.5,0.833315124,7.406380724
2021-10-02T00:00:00+09:00,37.7575683,10550833690,903595468.2,0.867129573,4.24949968
2021-10-03T00:00:00+09:00,38.70932771,10839410380,923733506.7,0.890846503,2.520711633
2021-10-04T00:00:00+09:00,38.92623463,10901284540,753771882.5,0.895931686,0.560347929
2021-10-05T00:00:00+09:00,36.74652008,10345548870,862903240.1,0.850258059,-5.599602875
2021-10-06T00:00:00+09:00,36.94777864,10392068790,873557988.7,0.85408134,0.547694208
2021-10-07T00:00:00+09:00,35.22578011,9877777229,912900209.2,0.811813834,-4.660628027
2021-10-08T00:00:00+09:00,36.7163896,10274221380,879454089.4,0.844395947,4.231586872
2021-10-09T00:00:00+09:00,35.04835932,9850684326,622655712.1,0.80958718,-4.54301281
2021-10-10T00:00:00+09:00,35.21664796,9888989572,453896347.8,0.813024382,0.480161253
2021-10-11T00:00:00+09:00,32.3681191,9081837665,533110905.2,0.746664298,-8.088586004
2021-10-12T00:00:00+09:00,32.01870553,8957755043,505733829.1,0.736462831,-1.07949916
2021-10-13T00:00:00+09:00,33.2996604,9331285227,784400676.4,0.767172657,4.00064543
2021-10-14T00:00:00+09:00,34.6220697,9729607225,822867013.6,0.799920745,3.971239581
2021-10-15T00:00:00+09:00,33.7588949,9462552380,638739004.4,0.777964801,-2.493134616
2021-10-16T00:00:00+09:00,33.15991736,9318469168,560178864.7,0.766118983,-1.774280646
2021-10-17T00:00:00+09:00,33.3130329,9321238693,422769618.4,0.76634668,0.461748878
2021-10-18T00:00:00+09:00,32.44478609,9097409321,363690943.2,0.747944523,-2.606327739
2021-10-19T00:00:00+09:00,31.87296269,8965645144,338960347,0.737111517,-1.762450814
2021-10-20T00:00:00+09:00,34.96462544,9799904411,759622371.1,0.805700236,9.699954113
2021-10-21T00:00:00+09:00,35.96670985,10126731120,634729889.9,0.832570331,2.86599496
2021-10-22T00:00:00+09:00,34.49213534,9701115095,644772384.5,0.797578261,-4.099831515
2021-10-23T00:00:00+09:00,34.20832775,9627773626,744788479.1,0.791548484,-0.822818262
2021-10-24T00:00:00+09:00,35.83360242,10065537980,707025571.4,0.827539329,4.751108198
2021-10-25T00:00:00+09:00,34.38461602,9656048677,467722619,0.79387312,-4.043652595
2021-10-26T00:00:00+09:00,35.36676805,9942968409,454062029.9,0.817462258,2.856370493
2021-10-27T00:00:00+09:00,42.95210436,12021810140,1878903456,0.988374464,21.44763778
2021-10-28T00:00:00+09:00,36.9110869,10409642030,1592951338,0.855829882,-14.06454364
2021-10-29T00:00:00+09:00,38.16809858,10764390050,969093307.6,0.884995531,3.405512522
2021-10-30T00:00:00+09:00,39.42002459,11031992300,771669713.7,0.907665467,3.280032423
2021-10-31T00:00:00+09:00,37.18681704,10480183370,528493682.7,0.862264973,-5.665160214
2021-11-01T00:00:00+09:00,37.42964865,10559438130,519743513.2,0.868785718,0.653004559
2021-11-02T00:00:00+09:00,37.47035702,10586218620,658157421.1,0.870989103,0.108759682
2021-11-03T00:00:00+09:00,37.01494877,10376028450,580153912.7,0.853695548,-1.215382732
2021-11-04T00:00:00+09:00,38.4632294,10745418080,818788288.9,0.884087358,3.912691158
2021-11-05T00:00:00+09:00,37.50732236,10480314300,679549193.7,0.862275746,-2.485249038
2021-11-06T00:00:00+09:00,36.98112124,10400440980,499859849.3,0.855704108,-1.402929058
2021-11-07T00:00:00+09:00,36.33219031,10244147180,461254817,0.842844918,-1.754762702
2021-11-08T00:00:00+09:00,35.78945904,10083434730,353094893.7,0.82962218,-1.493802798
2021-11-09T00:00:00+09:00,36.60715912,10330121960,568099913.1,0.849918558,2.284751164
2021-11-10T00:00:00+09:00,35.7984883,10095596530,596355614.3,0.830622801,-2.209051016
2021-11-11T00:00:00+09:00,32.15140102,9038643681,958058338.8,0.74366121,-10.18782484
2021-11-12T00:00:00+09:00,33.10606453,9350310938,545566048.3,0.769303868,2.969274991
2021-11-13T00:00:00+09:00,32.12603013,9058251586,509823504.4,0.745274465,-2.960286606
2021-11-14T00:00:00+09:00,32.66572631,9230015622,318201232.6,0.75940648,1.679934231
2021-11-15T00:00:00+09:00,31.93353574,8970050190,269835126.7,0.738017629,-2.241464212
2021-11-16T00:00:00+09:00,31.56945161,8909778141,439310632.9,0.733058701,-1.140130976
2021-11-17T00:00:00+09:00,28.57202265,8078906654,719487355.2,0.664698124,-9.494713427
2021-11-18T00:00:00+09:00,29.57544496,8337175145,544347500.4,0.685947358,3.51190505
2021-11-19T00:00:00+09:00,26.4757397,7469852037,541730251.4,0.613624673,-10.48067158
2021-11-20T00:00:00+09:00,28.20993535,7967362575,368544115.6,0.654493587,6.550131033
2021-11-21T00:00:00+09:00,29.56925227,8349293736,335268852,0.685868022,4.818575117
2021-11-22T00:00:00+09:00,31.37695235,8912097968,532750488.1,0.732100606,6.113445345
2021-11-23T00:00:00+09:00,32.16650777,9110774499,1150549966,0.748421253,2.516354722
2021-11-24T00:00:00+09:00,32.20126521,9114604077,700434562.8,0.748735841,0.108054745
2021-11-25T00:00:00+09:00,29.65869033,8391670074,506669333.4,0.689349104,-7.895885009
2021-11-26T00:00:00+09:00,29.66471237,8414880384,419140392.1,0.691255757,0.020304448
2021-11-27T00:00:00+09:00,26.97988614,7622319623,708837722.9,0.626149402,-9.050572252
2021-11-28T00:00:00+09:00,26.67717308,7535749992,328799181.7,0.619037981,-1.121995342
2021-11-29T00:00:00+09:00,27.35937885,7747316279,371240244.2,0.636417481,2.557264106
2021-11-30T00:00:00+09:00,28.03850815,7940355631,337184501.8,0.652275052,2.482254111
2021-12-01T00:00:00+09:00,27.59203397,7853026387,436538350.2,0.645101232,-1.592360698
2021-12-02T00:00:00+09:00,26.61534932,7539593631,378066238.4,0.619353724,-3.539734148
2021-12-03T00:00:00+09:00,28.27991166,8019762551,446846473.6,0.658798079,6.254144243
2021-12-04T00:00:00+09:00,32.70939631,9351281609,1766732137,0.76817815,15.66300739
2021-12-05T00:00:00+09:00,28.05044682,7951023551,1743237400,0.653426709,-14.24345913
2021-12-06T00:00:00+09:00,24.63364846,6950391853,824285278.6,0.571193337,-12.18090527
2021-12-07T00:00:00+09:00,24.34591657,6901113373,799267750.2,0.56714356,-1.168044173
2021-12-08T00:00:00+09:00,24.29291751,6870769351,525965427.2,0.564649844,-0.217691779
2021-12-09T00:00:00+09:00,25.19972061,7139436879,536408376.5,0.586729333,3.732787957
2021-12-10T00:00:00+09:00,22.58126586,6468513657,383304204.7,0.531591884,-10.39080864
2021-12-11T00:00:00+09:00,22.66349916,6478908461,406735968.6,0.532446144,0.36416603
2021-12-12T00:00:00+09:00,24.34108891,6909717423,450735731.6,0.567850653,7.402165651
2021-12-13T00:00:00+09:00,24.59639163,6943087545,344278470.5,0.570593058,1.048854963
2021-12-14T00:00:00+09:00,21.75867825,6178935441,383720189.1,0.507793924,-11.53711252
2021-12-15T00:00:00+09:00,21.70058584,6150044744,318291686.6,0.505419645,-0.266985029
2021-12-16T00:00:00+09:00,22.35194093,6334587758,423684439.9,0.520585659,3.00155534
2021-12-17T00:00:00+09:00,21.79444604,6193652396,303499783.9,0.509003385,-2.494167727
2021-12-18T00:00:00+09:00,21.31158,6047767023,279591203.3,0.497014312,-2.215546269
2021-12-19T00:00:00+09:00,23.1078661,6534314844,281237445.2,0.536999522,8.428685739
2021-12-20T00:00:00+09:00,22.18681627,6330402284,276416211.8,0.52024169,-3.985871448
2021-12-21T00:00:00+09:00,21.63319678,6171230872,293942372.2,0.507160751,-2.495263298
2021-12-22T00:00:00+09:00,23.56900212,6682291504,308542180.4,0.549160459,8.9483092
2021-12-23T00:00:00+09:00,27.36036292,7752593052,908180567.9,0.637119401,16.08621689
2021-12-24T00:00:00+09:00,28.54588723,8122922769,717054898.3,0.667553637,4.332999216
2021-12-25T00:00:00+09:00,26.97626367,7661696798,457902418,0.628949273,-5.498597917
2021-12-26T00:00:00+09:00,29.49168624,8372487598,419930390.7,0.687298144,9.324577352
2021-12-27T00:00:00+09:00,32.18242009,9111537414,831271168.9,0.7479668,9.123702941
2021-12-28T00:00:00+09:00,29.77055601,8499267251,643405324.5,0.697705496,-7.494352734
2021-12-29T00:00:00+09:00,26.77837721,7658408631,799813367.5,0.628679347,-10.0507992
2021-12-30T00:00:00+09:00,27.9937578,7734245432,788524290.5,0.634904796,4.538664105
2021-12-31T00:00:00+09:00,30.24208655,8608785747,931538507.9,0.706695877,8.031536035
2022-01-01T00:00:00+09:00,32.51108754,9280496479,1242541933,0.761836662,7.502792469
2022-01-02T00:00:00+09:00,36.12048546,10292327710,1518920713,0.844897966,11.10205223
2022-01-03T00:00:00+09:00,35.61288758,10143172220,921332289.2,0.83265378,-1.405290851
2022-01-04T00:00:00+09:00,39.34573685,11241777000,1586196959,0.92283833,10.48173715
2022-01-05T00:00:00+09:00,42.0979364,12275004290,2250508635,1.007656037,6.994911708
2022-01-06T00:00:00+09:00,39.03544765,11189849550,1979399565,0.918575602,-7.274676652
2022-01-07T00:00:00+09:00,40.21120783,11464152950,1814640279,0.941093189,3.012032026
2022-01-08T00:00:00+09:00,38.82629564,11210969880,3203811605,0.920309371,-3.444094988
2022-01-09T00:00:00+09:00,36.00902222,10345325840,1754901337,0.849248586,-7.256096353
2022-01-10T00:00:00+09:00,35.10470527,10038802780,1526091849,0.824086085,-2.51136213
2022-01-11T00:00:00+09:00,37.92425472,10816505550,2062125813,0.887927764,8.031827718
2022-01-12T00:00:00+09:00,38.86218624,11159365170,1696201246,0.916073136,2.473170616
2022-01-13T00:00:00+09:00,40.24967595,11505579340,1664568663,0.944493885,3.570282164
2022-01-14T00:00:00+09:00,37.69824571,10905043520,1323315126,0.894473667,-6.339008134
2022-01-15T00:00:00+09:00,40.49356288,11554931430,1260104621,0.947779976,7.414979433
2022-01-16T00:00:00+09:00,39.27955361,11260591450,818132802,0.923637078,-2.998030256
2022-01-17T00:00:00+09:00,43.52499869,12451582320,1300923826,1.021326736,10.80828239
2022-01-18T00:00:00+09:00,39.31080441,11243811360,1380038117,0.92226071,-9.682238738
2022-01-19T00:00:00+09:00,38.34930828,10995966600,1224724353,0.901931528,-2.445882602
2022-01-20T00:00:00+09:00,36.9266218,10593765770,985758651.6,0.868941467,-3.709810023
2022-01-21T00:00:00+09:00,39.07276164,11285585080,1780586125,0.925687151,5.81190409
2022-01-22T00:00:00+09:00,34.34976803,9853427973,2885417893,0.808216109,-12.08768823
2022-01-23T00:00:00+09:00,29.26780377,8400323320,2083329345,0.68902687,-14.7947557
2022-01-24T00:00:00+09:00,34.46434768,9829090510,2141138013,0.806219857,17.75515497
2022-01-25T00:00:00+09:00,36.10430818,10361693520,3497675036,0.849906008,4.758426036
2022-01-26T00:00:00+09:00,36.06152356,10331276970,2150658970,0.847411125,-0.118502807
2022-01-27T00:00:00+09:00,32.49571071,9383601995,2149672709,0.769679173,-9.888136988
2022-01-28T00:00:00+09:00,30.18353916,8662299700,1474349363,0.710515181,-7.115313056
2022-01-29T00:00:00+09:00,29.58359077,8470481419,1148283605,0.694781507,-1.987667481
2022-01-30T00:00:00+09:00,29.22196622,8379304928,814096164.8,0.68730286,-1.222382203
2022-01-31T00:00:00+09:00,27.29021995,7834653893,709414300.4,0.642628485,-6.610596497
2022-02-01T00:00:00+09:00,28.17429019,8049725330,845084220.3,0.660269472,3.239513092
2022-02-02T00:00:00+09:00,29.06300256,8380617107,842535277.6,0.68741049,3.154338079
2022-02-03T00:00:00+09:00,26.41308375,7607479644,588835395.5,0.621225749,-9.117842536
2022-02-04T00:00:00+09:00,29.49489567,8472747137,981533471.5,0.691883374,11.66774749
2022-02-05T00:00:00+09:00,31.11278153,8914581692,1049656605,0.727963524,5.485307987
2022-02-06T00:00:00+09:00,30.88163963,8928958667,741845953.5,0.729137546,-0.742916212
2022-02-07T00:00:00+09:00,31.32191276,9020448279,613687518.6,0.736608575,1.425679235
2022-02-08T00:00:00+09:00,31.75463472,9167343586,990332806,0.748604026,1.381531098
2022-02-09T00:00:00+09:00,30.53102518,8798550837,821540042.6,0.71848846,-3.853325832
2022-02-10T00:00:00+09:00,30.9630728,8919335828,593135847.7,0.728351746,1.415110079
2022-02-11T00:00:00+09:00,29.17991642,8403073633,702149917,0.686193846,-5.758977427
2022-02-12T00:00:00+09:00,26.55782304,7649426554,556176253.6,0.624651128,-8.985952329
2022-02-13T00:00:00+09:00,27.04640703,7765396118,570301727.1,0.634121187,1.839698942
2022-02-14T00:00:00+09:00,26.38992746,7618903067,345636848.9,0.622158584,-2.42723394
2022-02-15T00:00:00+09:00,27.22073855,7860219184,484842319,0.641864425,3.148212865
2022-02-16T00:00:00+09:00,28.98964649,8397083912,597491958.3,0.685704726,6.498383323
2022-02-17T00:00:00+09:00,28.57549658,8279725808,418205245.2,0.676121279,-1.428613167
2022-02-18T00:00:00+09:00,28.01710774,8083980100,1078881239,0.660136711,-1.954082705
2022-02-19T00:00:00+09:00,27.07086142,7826711034,648991059.3,0.639128154,-3.377387605
2022-02-20T00:00:00+09:00,26.71728405,7698851972,302529848.8,0.628687201,-1.306117908
2022-02-21T00:00:00+09:00,26.29229551,7651307003,449269159.2,0.624804685,-1.590687675
2022-02-22T00:00:00+09:00,23.81989684,6925185222,691016888.4,0.56550968,-9.403510099
2022-02-23T00:00:00+09:00,24.84820542,7181622418,559220705.7,0.583897912,4.317015249
2022-02-24T00:00:00+09:00,25.31344772,7335448412,615704052.9,0.596404651,1.872337608
2022-02-25T00:00:00+09:00,24.9655405,7208090751,1083238213,0.586049905,-1.374396803
2022-02-26T00:00:00+09:00,27.31044157,7883875513,703250018.2,0.640994219,9.392550765
2022-02-27T00:00:00+09:00,29.79153794,8540384063,852713487.4,0.69437129,9.084790401
2022-02-28T00:00:00+09:00,26.80317481,7718393713,714853292,0.627539811,-10.03091259
2022-03-01T00:00:00+09:00,31.49536231,9074717561,1122205919,0.737814985,17.50608848
2022-03-02T00:00:00+09:00,31.13668764,9003272690,1141368275,0.732006198,-1.138817388
2022-03-03T00:00:00+09:00,32.27560277,9357629734,1128957736,0.760817005,3.657791535
2022-03-04T00:00:00+09:00,34.13387947,9896396341,1499747866,0.804621132,5.757527482
2022-03-05T00:00:00+09:00,30.52546757,8857879463,1328296503,0.720185081,-10.5713501
2022-03-06T00:00:00+09:00,31.05695753,8998488384,854303514.1,0.731617213,1.741136201
2022-03-07T00:00:00+09:00,28.16650629,8153026712,766714229.6,0.662877411,-9.306936274
2022-03-08T00:00:00+09:00,28.44523186,8271207453,1072690985,0.672486032,0.989563896
2022-03-09T00:00:00+09:00,27.82671536,8071257261,928971967.3,0.65622919,-2.174411886
2022-03-10T00:00:00+09:00,30.08440561,8762155587,1068115362,0.712402303,8.113391111
2022-03-11T00:00:00+09:00,28.06301414,8128920115,860617743.7,0.660917437,-6.719067357
2022-03-12T00:00:00+09:00,27.60785939,8063886971,631816762.5,0.655629952,-1.621902576
2022-03-13T00:00:00+09:00,27.23322809,7921451881,312298850.4,0.644049345,-1.356973361
2022-03-14T00:00:00+09:00,26.33501409,7628630744,374662811.1,0.620241681,-3.298228165
2022-03-15T00:00:00+09:00,26.85052161,7766754552,489352851.8,0.628036679,1.957498554
2022-03-16T00:00:00+09:00,26.86432842,7816748357,621667628.4,0.632079287,0.051420996
2022-03-17T00:00:00+09:00,28.9808704,8412317100,799852092.9,0.680238272,7.878633508
2022-03-18T00:00:00+09:00,28.2089769,8196983676,463368711.8,0.662825943,-2.66345863
2022-03-19T00:00:00+09:00,28.72108543,8348695845,553792442.9,0.675093719,1.815409791
2022-03-20T00:00:00+09:00,28.64043372,8326422181,523122086.4,0.673292622,-0.280810109
2022-03-21T00:00:00+09:00,27.78939032,8072240447,367837431.8,0.652738934,-2.971475244
2022-03-22T00:00:00+09:00,27.9865568,8138267485,439949243.2,0.658078023,0.70950272
2022-03-23T00:00:00+09:00,28.03162168,8157876830,609909242.8,0.659663678,0.16102329
2022-03-24T00:00:00+09:00,28.16067679,8190257674,581100232.9,0.662282063,0.460391189
2022-03-25T00:00:00+09:00,29.0427557,8472819923,722426916.6,0.685130662,3.132307212
2022-03-26T00:00:00+09:00,28.12765483,8198810158,746876362.8,0.662973636,-3.15087479
2022-03-27T00:00:00+09:00,28.78864457,8405661741,362993311.6,0.679700105,2.349963889
2022-03-28T00:00:00+09:00,29.76873479,8659657391,439105371.4,0.700238746,3.404433374
2022-03-29T00:00:00+09:00,29.35837118,8555846761,927059246.5,0.691844393,-1.378505378
2022-03-30T00:00:00+09:00,30.22575459,8793673815,1038304149,0.711075606,2.954467069
2022-03-31T00:00:00+09:00,30.21038078,8835687471,814255959.2,0.714472922,-0.050863267
2022-04-01T00:00:00+09:00,28.86465903,8398321717,948418250.7,0.679106575,-4.454501117
2022-04-02T00:00:00+09:00,29.3757248,8547292475,631319774.7,0.691152675,1.770558826
2022-04-03T00:00:00+09:00,31.35649136,9226831836,1170802439,0.746101706,6.74286872
2022-04-04T00:00:00+09:00,31.93009046,9326112852,1239082573,0.760939139,1.829283431
2022-04-05T00:00:00+09:00,30.86084792,9008278078,832968859.7,0.735006264,-3.348698752
2022-04-06T00:00:00+09:00,29.3375705,8619268358,701567735,0.703266061,-4.935954527
2022-04-07T00:00:00+09:00,26.85019607,7876472319,790400873.6,0.642659612,-8.478460855
2022-04-08T00:00:00+09:00,27.80147043,8124195282,504727052.3,0.662871902,3.542895396
2022-04-09T00:00:00+09:00,26.84888335,7826780882,634482423,0.638605173,-3.426390978
2022-04-10T00:00:00+09:00,27.3029661,7977745098,329646161.2,0.650922692,1.69125373
2022-04-11T00:00:00+09:00,26.65897718,7844523395,276955367.8,0.640052825,-2.358677501
2022-04-12T00:00:00+09:00,23.80180498,6967798833,596854103.1,0.568518839,-10.7174862
2022-04-13T00:00:00+09:00,24.75246336,7235814270,482596690.8,0.590386839,3.994060056
2022-04-14T00:00:00+09:00,24.73984699,7242121311,366903570.8,0.590901445,-0.050970157
2022-04-15T00:00:00+09:00,23.99144808,7034354730,507702491,0.573949288,-3.025074962
2022-04-16T00:00:00+09:00,24.14169921,7066721145,368846044.1,0.576590139,0.626269561
2022-04-17T00:00:00+09:00,24.22586052,7112479974,227813619,0.580323708,0.348613857
2022-04-18T00:00:00+09:00,23.27463486,6792155406,256687227.7,0.554187685,-3.926488656
2022-04-19T00:00:00+09:00,24.09412101,7042491990,470749711.9,0.574613226,3.520940958
2022-04-20T00:00:00+09:00,24.66626487,7216591550,360902104.3,0.588818412,2.37462019
2022-04-21T00:00:00+09:00,24.30471439,7111061403,367312958.6,0.580207963,-1.465769073
2022-04-22T00:00:00+09:00,23.32780657,6821431917,413752862.7,0.556576423,-4.019416995
2022-04-23T00:00:00+09:00,23.08887593,6754696485,369498466.8,0.551131325,-1.024231055
2022-04-24T00:00:00+09:00,23.28978025,6811441486,237764767.6,0.553444687,0.870134704
2022-04-25T00:00:00+09:00,22.33186391,6552225345,276428258.6,0.532382802,-4.113032989
2022-04-26T00:00:00+09:00,22.13651264,6473332809,503630285.2,0.525972609,-0.874764714
2022-04-27T00:00:00+09:00,20.29136297,5924437398,431050455.2,0.481373643,-8.335322305
2022-04-28T00:00:00+09:00,21.49944832,6331149686,518400640.2,0.514419916,5.953692497
2022-04-29T00:00:00+09:00,20.71357053,6058274287,439602905,0.492248186,-3.655339338
2022-04-30T00:00:00+09:00,19.46415115,5707737895,413137277.9,0.463766329,-6.031888014
2022-05-01T00:00:00+09:00,17.94492805,5198113066,432945158.9,0.422358184,-7.805236872
2022-05-02T00:00:00+09:00,18.03492942,5277767912,441921775.2,0.428830317,0.501542143
2022-05-03T00:00:00+09:00,17.8201194,5228919206,455216139.3,0.424861251,-1.191077728
2022-05-04T00:00:00+09:00,17.59776369,5188900563,421791010.7,0.421609648,-1.247778969
2022-05-05T00:00:00+09:00,19.92075146,5805524349,523532304.7,0.471711695,13.20047142
2022-05-06T00:00:00+09:00,17.84546822,5229684891,591631400.9,0.424923465,-10.41769554
2022-05-07T00:00:00+09:00,17.73562344,5183781530,426567613.1,0.421193715,-0.615533235
2022-05-08T00:00:00+09:00,16.50016267,4845566551,423270967,0.393713,-6.965984406
2022-05-09T00:00:00+09:00,15.67943816,4587243331,399018329.3,0.372723667,-4.974038912
2022-05-10T00:00:00+09:00,12.80321938,3810368897,712832649.5,0.309600901,-18.3438893
2022-05-11T00:00:00+09:00,13.60618968,3967896109,1112667425,0.322400335,6.271628017
2022-05-12T00:00:00+09:00,10.84633184,3030690043,1554063951,0.24625027,-20.28384069
2022-05-13T00:00:00+09:00,9.750761337,2871519172,1100844211,0.233317284,-10.10083886
2022-05-14T00:00:00+09:00,10.26814848,3007677544,773482662.8,0.245076642,5.306120431
2022-05-15T00:00:00+09:00,10.87510883,3180922373,372609485.1,0.259193268,5.91109838
2022-05-16T00:00:00+09:00,12.3585132,3601404838,404530498.9,0.293455728,13.64036338
2022-05-17T00:00:00+09:00,11.02954472,3221913029,462513994.3,0.262533338,-10.75346568
2022-05-18T00:00:00+09:00,11.51252998,3367196806,305743229.8,0.274371595,4.37901353
2022-05-19T00:00:00+09:00,10.09202578,2955905115,307618847.3,0.240858033,-12.33876655
2022-05-20T00:00:00+09:00,10.93354314,3198706970,261862853.2,0.260642423,8.338438519
2022-05-21T00:00:00+09:00,11.21584072,3276383150,630885516.7,0.266971764,2.581940443
2022-05-22T00:00:00+09:00,11.09753775,3251837829,242569275.5,0.264971721,-1.054784645
