,_time,denom,moduleName,moduleType,amountValue,boxplot
7851,2023-02-07 14:00:00+00:00,uosmo,gov,MODULE,12800000000.0,4
7852,2023-02-07 15:00:00+00:00,uosmo,gov,MODULE,12800000000.0,4
7853,2023-02-07 16:00:00+00:00,uosmo,gov,MODULE,12800000000.0,4
7854,2023-02-07 17:00:00+00:00,uosmo,gov,MODULE,11200000000.0,4
7855,2023-02-07 18:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7856,2023-02-07 19:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7857,2023-02-07 20:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7858,2023-02-07 21:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7859,2023-02-07 22:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7860,2023-02-07 23:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7861,2023-02-08 00:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7862,2023-02-08 01:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7863,2023-02-08 02:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7864,2023-02-08 03:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7865,2023-02-08 04:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7866,2023-02-08 05:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7867,2023-02-08 06:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7868,2023-02-08 07:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7869,2023-02-08 08:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7870,2023-02-08 09:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7871,2023-02-08 10:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7872,2023-02-08 11:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7873,2023-02-08 12:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7874,2023-02-08 13:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7875,2023-02-08 14:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7876,2023-02-08 15:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7877,2023-02-08 16:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7878,2023-02-08 17:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7879,2023-02-08 18:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7880,2023-02-08 19:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7881,2023-02-08 20:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7882,2023-02-08 21:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7883,2023-02-08 22:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7884,2023-02-08 23:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7885,2023-02-09 00:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7886,2023-02-09 01:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7887,2023-02-09 02:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7888,2023-02-09 03:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7889,2023-02-09 04:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7890,2023-02-09 05:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7891,2023-02-09 06:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7892,2023-02-09 07:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7893,2023-02-09 08:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7894,2023-02-09 09:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7895,2023-02-09 10:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7896,2023-02-09 11:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7897,2023-02-09 12:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7898,2023-02-09 13:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7899,2023-02-09 14:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7900,2023-02-09 15:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7901,2023-02-09 16:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7902,2023-02-09 17:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7903,2023-02-09 18:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7904,2023-02-09 19:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7905,2023-02-09 20:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7906,2023-02-09 21:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7907,2023-02-09 22:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7908,2023-02-09 23:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7909,2023-02-10 00:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7910,2023-02-10 01:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7911,2023-02-10 02:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7912,2023-02-10 03:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7913,2023-02-10 04:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7914,2023-02-10 05:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7915,2023-02-10 06:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7916,2023-02-10 07:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
